,category,source,freq,ticker,cut,fields,sourceticker
2145,fx-forwards,bloomberg,daily,XAGUSD3W,10AM,close,XAGUSD3W F100 Curncy
2146,fx-forwards,bloomberg,daily,XAGUSD1M,10AM,close,XAGUSD1M F100 Curncy
2147,fx-forwards,bloomberg,daily,XAGUSD2M,10AM,close,XAGUSD2M F100 Curncy
2148,fx-forwards,bloomberg,daily,XAGUSD3M,10AM,close,XAGUSD3M F100 Curncy
2149,fx-forwards,bloomberg,daily,XAGUSD4M,10AM,close,XAGUSD4M F100 Curncy
2150,fx-forwards,bloomberg,daily,XAGUSD6M,10AM,close,XAGUSD6M F100 Curncy
2151,fx-forwards,bloomberg,daily,XAGUSD9M,10AM,close,XAGUSD9M F100 Curncy
2152,fx-forwards,bloomberg,daily,XAGUSD12M,10AM,close,XAGUSD12M F100 Curncy
2153,fx-forwards,bloomberg,daily,XAGUSD2Y,10AM,close,XAGUSD2Y F100 Curncy
2154,fx-forwards,bloomberg,daily,XAGUSD3Y,10AM,close,XAGUSD3Y F100 Curncy
2155,fx-forwards,bloomberg,daily,XAGUSD5Y,10AM,close,XAGUSD5Y F100 Curncy
2156,fx-forwards,bloomberg,daily,XPTUSDON,10AM,close,XPTUSDON F100 Curncy
2157,fx-forwards,bloomberg,daily,XPTUSD1W,10AM,close,XPTUSD1W F100 Curncy
2158,fx-forwards,bloomberg,daily,XPTUSD2W,10AM,close,XPTUSD2W F100 Curncy
2159,fx-forwards,bloomberg,daily,XPTUSD3W,10AM,close,XPTUSD3W F100 Curncy
2160,fx-forwards,bloomberg,daily,XPTUSD1M,10AM,close,XPTUSD1M F100 Curncy
2161,fx-forwards,bloomberg,daily,XPTUSD2M,10AM,close,XPTUSD2M F100 Curncy
2162,fx-forwards,bloomberg,daily,XPTUSD3M,10AM,close,XPTUSD3M F100 Curncy
2163,fx-forwards,bloomberg,daily,XPTUSD4M,10AM,close,XPTUSD4M F100 Curncy
2164,fx-forwards,bloomberg,daily,XPTUSD6M,10AM,close,XPTUSD6M F100 Curncy
2165,fx-forwards,bloomberg,daily,XPTUSD9M,10AM,close,XPTUSD9M F100 Curncy
2166,fx-forwards,bloomberg,daily,XPTUSD12M,10AM,close,XPTUSD12M F100 Curncy
2167,fx-forwards,bloomberg,daily,XPTUSD2Y,10AM,close,XPTUSD2Y F100 Curncy
2168,fx-forwards,bloomberg,daily,XPTUSD3Y,10AM,close,XPTUSD3Y F100 Curncy
2169,fx-forwards,bloomberg,daily,XPTUSD5Y,10AM,close,XPTUSD5Y F100 Curncy
